# center mu_1 mu_2 mu_3 mu_4 mu_5
1.387948935295954733e+01 -4.078976684585493118e+00 -4.085636104978171090e+00 -4.040013353841583665e+00 -4.063153707284088867e+00 -3.975526772052477842e+00
1.389731297367065110e+01 -4.079999697066896580e+00 -4.086651898576626252e+00 -4.041037678298905256e+00 -4.064217610364195821e+00 -3.976578213868077416e+00
1.391511472803609450e+01 -4.079979557980544236e+00 -4.086640314569084609e+00 -4.041053769360322789e+00 -4.064205288243689651e+00 -3.976599001139597522e+00
1.393291979903781552e+01 -4.080207376628533389e+00 -4.086890484094769960e+00 -4.041342235419447704e+00 -4.064371780837238823e+00 -3.976792659869328173e+00
1.395068509730991124e+01 -4.081244234523500936e+00 -4.087906063742194007e+00 -4.042312367385312299e+00 -4.065512025062806067e+00 -3.977843751388209892e+00
1.396851945293062869e+01 -4.081872305201839524e+00 -4.088543881302747707e+00 -4.042980493135422293e+00 -4.066146153772550065e+00 -3.978489233093509991e+00
1.398641692519103330e+01 -4.082964786583485051e+00 -4.089624594786958056e+00 -4.044060239530469225e+00 -4.067294874490477774e+00 -3.979601661441063865e+00
1.400436499317428307e+01 -4.081884425489089807e+00 -4.088536745185502141e+00 -4.042900835594291031e+00 -4.066256703305297648e+00 -3.978500744389755983e+00
1.402235046939292040e+01 -4.081972912237560536e+00 -4.088660333311525008e+00 -4.043111160532392390e+00 -4.066407494656361976e+00 -3.978684133870115769e+00
1.404034245765453903e+01 -4.081868952011753926e+00 -4.088501291905343393e+00 -4.042954063490379113e+00 -4.066477618199219712e+00 -3.978724997158646470e+00
1.405850831672403878e+01 -4.081476656908205491e+00 -4.088090657694039010e+00 -4.042544486983739027e+00 -4.066074056793430813e+00 -3.978388172212839802e+00
1.409267258395069433e+01 -4.080411105883243295e+00 -4.087034617513198853e+00 -4.041455468543897922e+00 -4.064976674922603728e+00 -3.977217236024594094e+00
1.412684672273326036e+01 -4.079545381744286381e+00 -4.086198874160064776e+00 -4.040639715949875921e+00 -4.064001754651519249e+00 -3.976297029248719639e+00
1.414505705439404437e+01 -4.079228357804186800e+00 -4.085941980947318086e+00 -4.040524094515110853e+00 -4.063673974835370295e+00 -3.976113909237818600e+00
1.416321648592048632e+01 -4.079438852730863374e+00 -4.086137483823526040e+00 -4.040745355120278326e+00 -4.063919678863127771e+00 -3.976350956016882598e+00
1.418118095050986582e+01 -4.079428878793769364e+00 -4.086146992363179464e+00 -4.040743414632461672e+00 -4.063931611014465872e+00 -3.976344814860719890e+00
1.419915070262998569e+01 -4.079478293411254342e+00 -4.086179591993746030e+00 -4.040731967094208343e+00 -4.063917524021053218e+00 -3.976293969497547653e+00
1.421723161578669981e+01 -4.080513279794113046e+00 -4.087199212843389162e+00 -4.041841777720576623e+00 -4.064994254037840982e+00 -3.977520791895610586e+00
1.423529468530722397e+01 -4.079854724012601075e+00 -4.086570742427396041e+00 -4.041240029434773007e+00 -4.064302135314749265e+00 -3.976877277131148691e+00
1.425346488921059240e+01 -4.080745252484642371e+00 -4.087468070593192948e+00 -4.042133403035488293e+00 -4.065152131429588422e+00 -3.977716780354903392e+00
1.427163465622383498e+01 -4.081835858406108741e+00 -4.088530326234684154e+00 -4.043201669136491816e+00 -4.066269073588626881e+00 -3.978860661060294568e+00
1.428981268725827292e+01 -4.082456253396082424e+00 -4.089153514561900238e+00 -4.043841769431906208e+00 -4.066956198313704363e+00 -3.979506636041350021e+00
1.430796865293003073e+01 -4.081355081569615351e+00 -4.088049617832171023e+00 -4.042704889386071976e+00 -4.065922463490386107e+00 -3.978412478255047624e+00
1.432611184056491460e+01 -4.081769392088989257e+00 -4.088473179700859106e+00 -4.043071711952096692e+00 -4.066355463251262847e+00 -3.978732750705912036e+00
1.434425116913462084e+01 -4.081394842814110469e+00 -4.088147551836202709e+00 -4.042642890474348327e+00 -4.065810639836895390e+00 -3.978159937092661469e+00
1.436237686622642329e+01 -4.082295301986027525e+00 -4.089010378039946048e+00 -4.043460830754762370e+00 -4.066750417742237111e+00 -3.979039480958949770e+00
1.438049043484997647e+01 -4.081911014181615727e+00 -4.088631097312239504e+00 -4.043272129588308950e+00 -4.066636673487316500e+00 -3.978902619400748186e+00
1.439865561920952430e+01 -4.081675980018164118e+00 -4.088408103440539065e+00 -4.043124737905843702e+00 -4.066583285663626590e+00 -3.978795092460941873e+00
1.441683484999990483e+01 -4.080614215613564078e+00 -4.087347419848358143e+00 -4.042018887151403561e+00 -4.065460456042059079e+00 -3.977669562165647932e+00
1.443501846916827880e+01 -4.081282204222339338e+00 -4.088008060846949121e+00 -4.042614139589010946e+00 -4.066173612264360138e+00 -3.978272669027323349e+00
1.445320678527675540e+01 -4.081354726113714193e+00 -4.088076523716125621e+00 -4.042582295801969927e+00 -4.066139724577187309e+00 -3.978211357092620304e+00
1.447143125960978516e+01 -4.082446960766012545e+00 -4.089187543130403668e+00 -4.043645195460259245e+00 -4.067097292450730706e+00 -3.979159227909284446e+00
1.448967091305519439e+01 -4.083125934357184406e+00 -4.089849111248494040e+00 -4.044251449688463396e+00 -4.067768423528874244e+00 -3.979779998733275370e+00
1.450784396317221159e+01 -4.083191210006513749e+00 -4.089861131756435952e+00 -4.044183796461362057e+00 -4.067810699038552080e+00 -3.979747685632581522e+00
1.452602242931186538e+01 -4.083015301759778559e+00 -4.089692836220033101e+00 -4.043894261516948418e+00 -4.067553147904514610e+00 -3.979474841863676726e+00
1.454421267103677629e+01 -4.083275225071883341e+00 -4.089965658246224933e+00 -4.044126707493803430e+00 -4.067756588379075389e+00 -3.979694145548433148e+00
1.456241474190010798e+01 -4.082424030276330384e+00 -4.089009098197882608e+00 -4.043151285159280128e+00 -4.066973840851585642e+00 -3.978852324649333028e+00
1.458058838458976147e+01 -4.082437212655087855e+00 -4.088983772789772431e+00 -4.043122882785799455e+00 -4.067002813312048382e+00 -3.978862400895888385e+00
1.459877039241633234e+01 -4.082331560801202741e+00 -4.088897678988383078e+00 -4.043048741179312344e+00 -4.066986421989977174e+00 -3.978815006356210215e+00
1.461695386114603856e+01 -4.083245357737914638e+00 -4.089850355843548613e+00 -4.043983856924055154e+00 -4.067753194430217434e+00 -3.979654547488999938e+00
1.463513724650757553e+01 -4.083366230297715838e+00 -4.089980894537362133e+00 -4.044179821920635298e+00 -4.067911172407839615e+00 -3.979814863177686846e+00
1.465331798243221151e+01 -4.083941171411828996e+00 -4.090551117663583369e+00 -4.044840982478912217e+00 -4.068571324986793414e+00 -3.980532018748089484e+00
1.467151781029551927e+01 -4.084023286380305429e+00 -4.090649855697307657e+00 -4.044926403831775374e+00 -4.068608910353278318e+00 -3.980569951502826331e+00
1.468972618785293704e+01 -4.084692056051489217e+00 -4.091329478219577709e+00 -4.045599219278263270e+00 -4.069219514612157695e+00 -3.981174465412259611e+00
1.470789428771522545e+01 -4.083892651334151580e+00 -4.090515778178685835e+00 -4.044705624265599653e+00 -4.068278929685594569e+00 -3.980244694641884351e+00
1.472606657450092982e+01 -4.083887872126659602e+00 -4.090483854085668725e+00 -4.044652787265139438e+00 -4.068165469774958076e+00 -3.980136893637078899e+00
1.474424131013165784e+01 -4.083902689387528540e+00 -4.090441974229941380e+00 -4.044624992188085244e+00 -4.068183378490075164e+00 -3.980162853928785438e+00
1.476240697714000838e+01 -4.084160682923759111e+00 -4.090651262116848486e+00 -4.044784887828663855e+00 -4.068519679679990730e+00 -3.980389622638619951e+00
1.478058231996127958e+01 -4.083975955950763570e+00 -4.090440941995709068e+00 -4.044510375790156154e+00 -4.068285836646235332e+00 -3.980121730416147585e+00
1.479875798842856760e+01 -4.082893148158469820e+00 -4.089312279249190496e+00 -4.043377128972818646e+00 -4.067173782096214829e+00 -3.979052796289976435e+00
1.481692981280773225e+01 -4.082786768783591924e+00 -4.089169259327251282e+00 -4.043382284860449261e+00 -4.067215092242686403e+00 -3.979202770394648425e+00
1.483508208414192353e+01 -4.082989113320651953e+00 -4.089353457657404434e+00 -4.043599178741540179e+00 -4.067488167800957122e+00 -3.979419326417387826e+00
1.485323384608526531e+01 -4.083461181617646929e+00 -4.089817268273328921e+00 -4.044070006907775294e+00 -4.067886788013373334e+00 -3.979898658478440154e+00
1.487136729542823410e+01 -4.083611442567064209e+00 -4.089949980950111197e+00 -4.044296098777718562e+00 -4.068124711188973563e+00 -3.980202024728652699e+00
1.488949345456019202e+01 -4.083398588352745939e+00 -4.089729224034686084e+00 -4.044145591590477373e+00 -4.068000810517950150e+00 -3.980105135388889881e+00
1.490761176235148433e+01 -4.083699893266311776e+00 -4.090044115561216387e+00 -4.044541577743956395e+00 -4.068436291590384890e+00 -3.980575771917770123e+00
1.492573456547680522e+01 -4.083675333883904024e+00 -4.090002876366128248e+00 -4.044562600485684278e+00 -4.068386661314737474e+00 -3.980641892875424137e+00
1.494387494296236341e+01 -4.083031192724482672e+00 -4.089400504438861716e+00 -4.043956811984275923e+00 -4.067702489444429581e+00 -3.979988666564291400e+00
1.496201444583458162e+01 -4.084118625819892046e+00 -4.090497929755590789e+00 -4.045014441195704080e+00 -4.068686419644924612e+00 -3.980950703036659988e+00
1.498015888677322138e+01 -4.084258033396315213e+00 -4.090596821334038680e+00 -4.045082469516826151e+00 -4.068926084336631277e+00 -3.981154296560911909e+00
1.499830728208769948e+01 -4.084303576253480728e+00 -4.090610901330432370e+00 -4.045034094942499436e+00 -4.068932545069636753e+00 -3.981153280544318385e+00
1.501645123897592526e+01 -4.084975504871680485e+00 -4.091262465755862721e+00 -4.045654140314935532e+00 -4.069559649842470428e+00 -3.981788464107764991e+00
1.503460146868278535e+01 -4.086073969783011961e+00 -4.092305952740607822e+00 -4.046708744228728172e+00 -4.070646238635442948e+00 -3.982947027494934122e+00
1.505272195548985614e+01 -4.085221941527371392e+00 -4.091520252195156360e+00 -4.045928231526374041e+00 -4.069644400310836296e+00 -3.982029718226565151e+00
1.507086539923558810e+01 -4.085226387202204990e+00 -4.091510570397758784e+00 -4.046005919915132587e+00 -4.069745553198025334e+00 -3.982125928214143240e+00
1.508901179070288734e+01 -4.086071039828761187e+00 -4.092341675753486285e+00 -4.046860554550278266e+00 -4.070639861074623056e+00 -3.983048049051387540e+00
1.510715271550615668e+01 -4.086015388256668324e+00 -4.092238402209591897e+00 -4.046721966308917118e+00 -4.070626341632124223e+00 -3.983024462153167189e+00
1.512529641579133255e+01 -4.085903077929350147e+00 -4.092194891194685269e+00 -4.046698612371191217e+00 -4.070584446423240799e+00 -3.982932908422583296e+00
1.514345315500712630e+01 -4.086121054303140987e+00 -4.092440755990587320e+00 -4.047001019530226174e+00 -4.070755069542712157e+00 -3.983177979971558980e+00
1.516162642470788136e+01 -4.086758187075411719e+00 -4.093072201077742278e+00 -4.047601560350134520e+00 -4.071458994083297256e+00 -3.983802018491215069e+00
1.517979656387470833e+01 -4.086831466471741336e+00 -4.093069368033654953e+00 -4.047503121636230716e+00 -4.071567301211697298e+00 -3.983760847354941959e+00
1.519795748716625639e+01 -4.087177889257716856e+00 -4.093348051723088687e+00 -4.047811866143625537e+00 -4.072098205749608901e+00 -3.984211169386380202e+00
1.521611595553037688e+01 -4.087117779436259646e+00 -4.093270451386709752e+00 -4.047625182415632850e+00 -4.072006000879423659e+00 -3.983958401662986759e+00
1.523427121976677689e+01 -4.087142333228737101e+00 -4.093268430765514054e+00 -4.047584868823226323e+00 -4.072026227881164750e+00 -3.983964351986272856e+00
1.525243705338097655e+01 -4.087337055682141340e+00 -4.093441379484005438e+00 -4.047767483480196660e+00 -4.072298090408404292e+00 -3.984188364925845161e+00
1.527061330492120916e+01 -4.087310908927268116e+00 -4.093464254553785153e+00 -4.047811271026142244e+00 -4.072273986405858359e+00 -3.984172930258583545e+00
1.528879314515986465e+01 -4.087089155879323421e+00 -4.093293888405611369e+00 -4.047716726589322356e+00 -4.072077519063420858e+00 -3.984061482958033640e+00
1.530697179573230393e+01 -4.087954698343666315e+00 -4.094194588824905168e+00 -4.048599222031402434e+00 -4.072932173877348738e+00 -3.984953143785956442e+00
1.532513421995771452e+01 -4.088579665541937302e+00 -4.094809662533336336e+00 -4.049221588739285060e+00 -4.073565760573214511e+00 -3.985618018321143374e+00
1.534327856607494844e+01 -4.089194867355096186e+00 -4.095332879229331979e+00 -4.049572735717591243e+00 -4.074081974390011851e+00 -3.985998109281622792e+00
1.536139474670334870e+01 -4.088759105676345484e+00 -4.094898503227700104e+00 -4.049052408181383456e+00 -4.073736441827797705e+00 -3.985493914206717392e+00
1.537951195971888829e+01 -4.088779931832840830e+00 -4.094920179449603737e+00 -4.049064351090043701e+00 -4.073708130825928642e+00 -3.985480595377361546e+00
1.539761859108678976e+01 -4.088132637963021843e+00 -4.094250636918699726e+00 -4.048418713548679548e+00 -4.073068309712949642e+00 -3.984878419174320729e+00
1.541573203622665211e+01 -4.088111359212611262e+00 -4.094206604998511523e+00 -4.048349258387525573e+00 -4.073035097142233774e+00 -3.984776058237824437e+00
1.543383831652995397e+01 -4.088163769455301910e+00 -4.094242927649714758e+00 -4.048327578740880561e+00 -4.073113918228155050e+00 -3.984696432604036609e+00
1.545193387782062544e+01 -4.089247060357620533e+00 -4.095310404585090325e+00 -4.049312283110467980e+00 -4.074164217266202925e+00 -3.985718191085275475e+00
1.547003447399161402e+01 -4.089506176391254577e+00 -4.095516345154941007e+00 -4.049487068063959860e+00 -4.074384255102589947e+00 -3.985931639966342033e+00
1.548813445371693831e+01 -4.090149600465607271e+00 -4.096151563246145599e+00 -4.050184518588160643e+00 -4.074915886075811677e+00 -3.986585568036956406e+00
1.550624227392755117e+01 -4.090577803713729033e+00 -4.096546491377406340e+00 -4.050530784498848291e+00 -4.075340019576755957e+00 -3.986998410976617002e+00
1.552437044117966458e+01 -4.090079769085313011e+00 -4.096076038259383267e+00 -4.050069540873971974e+00 -4.074850528803505512e+00 -3.986578166911895593e+00
1.554249968495517287e+01 -4.090079451527008025e+00 -4.096069534816747293e+00 -4.050068291213684724e+00 -4.074848982895331595e+00 -3.986583450733232947e+00
1.556061975715364909e+01 -4.089251398731169829e+00 -4.095287545356582015e+00 -4.049275341510815807e+00 -4.073854068905406578e+00 -3.985635491036739975e+00
1.557873844034356381e+01 -4.090373584509729099e+00 -4.096443246733889154e+00 -4.050368516906545757e+00 -4.074921204426791732e+00 -3.986713836998067695e+00
1.559685645567054024e+01 -4.089212668164123876e+00 -4.095257821208667437e+00 -4.049214007707194973e+00 -4.073910896873608856e+00 -3.985673175511743604e+00
1.561497398682100624e+01 -4.089592704668129741e+00 -4.095657912730064965e+00 -4.049610630062990602e+00 -4.074348397482626005e+00 -3.986058543980368629e+00
1.563307714536924919e+01 -4.089091320842802801e+00 -4.095222999539714692e+00 -4.049265061038597402e+00 -4.073765203784996736e+00 -3.985601333011630665e+00
1.565116354381486730e+01 -4.089966661216330124e+00 -4.096062485113321827e+00 -4.050135454962971338e+00 -4.074571222070935583e+00 -3.986562491453406576e+00
1.566923429447283134e+01 -4.089965023062076099e+00 -4.096101926328074683e+00 -4.050155002872570797e+00 -4.074548112894471608e+00 -3.986542418080871286e+00
1.568732510847669559e+01 -4.088942247022488985e+00 -4.095031976482392366e+00 -4.049048575503619851e+00 -4.073588410048913033e+00 -3.985526816738321543e+00
1.570542753752288334e+01 -4.088971446458485204e+00 -4.094996344473795347e+00 -4.048973682469228841e+00 -4.073652726779230626e+00 -3.985546046315796787e+00
1.572351412705726936e+01 -4.087905513888266285e+00 -4.093921044145302446e+00 -4.047934081684672947e+00 -4.072617573028078475e+00 -3.984555608356220802e+00
1.574162006593835628e+01 -4.086802664439487920e+00 -4.092779951089953627e+00 -4.046835091898802972e+00 -4.071540290548965046e+00 -3.983489939931107671e+00
1.575976259294590776e+01 -4.086398743300927450e+00 -4.092379357591426015e+00 -4.046397328885964484e+00 -4.071051186254680765e+00 -3.982967424040702920e+00
1.577786730542144156e+01 -4.086959965699184849e+00 -4.092950013840891188e+00 -4.047044772345922858e+00 -4.071711044104314503e+00 -3.983653341200960707e+00
1.579600953563636523e+01 -4.085933665841473328e+00 -4.091822898101161954e+00 -4.045856175029877377e+00 -4.070639292124642594e+00 -3.982601929657443307e+00
1.581410001499142481e+01 -4.084968368804507755e+00 -4.090844992997286766e+00 -4.044976148031068419e+00 -4.069798048811308355e+00 -3.981808606597145861e+00
1.583211608346869959e+01 -4.084306947858223680e+00 -4.090231003079326300e+00 -4.044409884021963997e+00 -4.069091085204126657e+00 -3.981186941308640481e+00
1.585011179079254795e+01 -4.084333032588036261e+00 -4.090245247605718504e+00 -4.044426133434400050e+00 -4.069070030289026363e+00 -3.981165634897402938e+00
1.586812034995093867e+01 -4.084286320001661252e+00 -4.090138316278897790e+00 -4.044123300818823985e+00 -4.068836380746111203e+00 -3.980866416065967694e+00
1.590215740772937636e+01 -4.085448059018714773e+00 -4.091284081359658487e+00 -4.045249616804014181e+00 -4.069845547144232079e+00 -3.981917963143422057e+00
